   0,1476104400,    0,    0
   1,1476108000,    0,    0
   2,1476111600,    0,    0
   3,1476115200,    0,    0
   4,1476118800,    0,    0
   5,1476122400,    0,    0
   6,1476126000,    0,    0
   7,1476129600,    0,    0
   8,1476133200,    0,    0
   9,1476136800,    0,    0
  10,1476140400,    0,    0
  11,1476144000,    0,    0
  12,1476147600,    0,    0
  13,1476151200,    0,    0
  14,1476154800,    0,    0
  15,1476158400,    0,    0
  16,1476162000,    0,    0
  17,1476165600,    0,    0
  18,1476169200,    0,    0
  19,1476172800,    0,    0
  20,1476176400,    0,    0
  21,1476180000,    0,    0
  22,1476183600,    0,    0
  23,1476187200,    0,    0
  24,1476190800,    0,    0
  25,1476194400,    0,    0
  26,1476198000,    0,    0
  27,1476201600,    0,    0
  28,1476205200,    0,    0
  29,1476208800,    0,    0
  30,1476212400,    0,    0
  31,1476216000,    0,    0
  32,1476219600,    0,    0
  33,1476223200,    0,    0
  34,1476226800,    0,    0
  35,1476230400,    0,    0
  36,1476234000,    0,    0
  37,1476237600,    0,    0
  38,1476241200,    0,    0
  39,1476244800,    0,    0
  40,1476248400,    0,    0
  41,1476252000,    0,    0
  42,1476255600,    0,    0
  43,1476259200,    0,    0
  44,1476262800,    0,    0
  45,1476266400,    0,    0
  46,1476270000,    0,    0
  47,1476273600,    0,    0
  48,1476277200,    0,    0
  49,1476280800,    0,    0
  50,1476284400,    0,    0
  51,1476288000,    0,    0
  52,1476291600,    0,    0
  53,1476295200,    0,    0
  54,1476298800,    0,    0
  55,1476302400,    0,    0
  56,1476306000,    0,    0
  57,1476309600,    0,    0
  58,1476313200,    0,    0
  59,1476316800,    0,    0
  60,1476320400,    0,    0
  61,1476324000,    0,    0
  62,1476327600,    0,    0
  63,1476331200,    0,    0
  64,1476334800,    0,    0
  65,1476338400,    0,    0
  66,1476342000,    0,    0
  67,1476345600,    0,    0
  68,1476349200,    0,    0
  69,1476352800,    0,    0
  70,1476356400,    0,    0
  71,1476360000,    0,    0
  72,1476363600,    0,    0
  73,1476367200,    0,    0
  74,1476370800,    0,    0
  75,1476374400,    0,    0
  76,1476378000,    0,    0
  77,1476381600,    0,    0
  78,1476385200,    0,    0
  79,1476388800,    0,    0
  80,1476392400,    0,    0
  81,1476396000,    0,    0
  82,1476399600,    0,    0
  83,1476403200,    0,    0
  84,1476406800,    0,    0
  85,1476410400,    0,    0
  86,1476414000,    0,    0
  87,1476417600,    0,    0
  88,1476421200,    0,    0
  89,1476424800,    0,    0
  90,1476428400,    0,    0
  91,1476432000,    0,    0
  92,1476435600,    0,    0
  93,1476439200,    0,    0
  94,1476442800,    0,    0
  95,1476446400,    0,    0
  96,1476450000,    0,    0
  97,1476453600,    0,    0
  98,1476457200,    0,    0
  99,1476460800,    0,    0
 100,1476464400,    0,    0
 101,1476468000,    0,    0
 102,1476471600,    0,    0
 103,1476475200,    0,    0
 104,1476478800,    0,    0
 105,1476482400,    0,    0
 106,1476486000,    0,    0
 107,1476489600,    0,    0
 108,1476493200,    0,    0
 109,1476496800,    0,    0
 110,1476500400,    0,    0
 111,1476504000,    0,    0
 112,1476507600,    0,    0
 113,1476511200,    0,    0
 114,1476514800,    0,    0
 115,1476518400,    0,    0
 116,1476522000,    0,    0
 117,1476525600,    0,    0
 118,1476529200,    0,    0
 119,1476532800,    0,    0
 120,1476536400,    0,    0
 121,1476540000,    0,    0
 122,1476543600,    0,    0
 123,1476547200,    0,    0
 124,1476550800,    0,    0
 125,1476554400,    0,    0
 126,1476558000,    0,    0
 127,1476561600,    0,    0
 128,1476565200,    0,    0
 129,1476568800,    0,    0
 130,1476572400,    0,    0
 131,1476576000,    0,    0
 132,1476579600,    0,    0
 133,1476583200,    0,    0
 134,1476586800,    0,    0
 135,1476590400,    0,    0
 136,1476594000,    0,    0
 137,1476597600,    0,    0
 138,1476601200,    0,    0
 139,1476604800,    0,    0
 140,1476608400,    0,    0
 141,1476612000,    0,    0
 142,1476615600,    0,    0
 143,1476619200,    0,    0
 144,1476622800,    0,    0
 145,1476626400,    0,    0
 146,1476630000,    0,    0
 147,1476633600,    0,    0
 148,1476637200,    0,    0
 149,1476640800,    0,    0
 150,1476644400,    0,    0
 151,1476648000,    0,    0
 152,1476651600,    0,    0
 153,1476655200,    0,    0
 154,1476658800,    0,    0
 155,1476662400,    0,    0
 156,1476666000,    0,    0
 157,1476669600,    0,    0
 158,1476673200,    0,    0
 159,1476676800,    0,    0
 160,1476680400,    0,    0
 161,1476684000,    0,    0
 162,1476687600,    0,    0
 163,1476691200,    0,    0
 164,1476694800,    0,    0
 165,1476698400,    0,    0
 166,1476702000,    0,    0
 167,1476705600,    0,    0
 168,1476709200,    0,    0
 169,1476712800,    0,    0
 170,1476716400,    0,    0
 171,1476720000,    0,    0
 172,1476723600,    0,    0
 173,1476727200,    0,    0
 174,1476730800,    0,    0
 175,1476734400,    0,    0
 176,1476738000,    0,    0
 177,1476741600,    0,    0
 178,1476745200,    0,    0
 179,1476748800,    0,    0
 180,1476752400,    0,    0
 181,1476756000,    0,    0
 182,1476759600,    0,    0
 183,1476763200,    0,    0
 184,1476766800,    0,    0
 185,1476770400,    0,    0
 186,1476774000,    0,    0
 187,1476777600,    0,    0
 188,1476781200,    0,    0
 189,1476784800,    0,    0
 190,1476788400,    0,    0
 191,1476792000,    0,    0
 192,1476795600,    0,    0
 193,1476799200,    0,    0
 194,1476802800,    0,    0
 195,1476806400,    0,    0
 196,1476810000,    0,    0
 197,1476813600,    0,    0
 198,1476817200,    0,    0
 199,1476820800,    0,    0
 200,1476824400,    0,    0
 201,1476828000,    0,    0
 202,1476831600,    0,    0
 203,1476835200,    0,    0
 204,1476838800,    0,    0
 205,1476842400,    0,    0
 206,1476846000,    0,    0
 207,1476849600,    0,    0
 208,1476853200,    0,    0
 209,1476856800,    0,    0
 210,1476860400,    0,    0
 211,1476864000,    0,    0
 212,1476867600,    0,    0
 213,1476871200,    0,    0
 214,1476874800,    0,    0
 215,1476878400,    0,    0
 216,1476882000,    0,    0
 217,1476885600,    0,    0
 218,1476889200,    0,    0
 219,1476892800,    0,    0
 220,1476896400,    0,    0
 221,1476900000,    0,    0
 222,1476903600,    0,    0
 223,1476907200,    0,    0
 224,1476910800,    0,    0
 225,1476914400,    0,    0
 226,1476918000,    0,    0
 227,1476921600,    0,    0
 228,1476925200,    0,    0
 229,1476928800,    0,    0
 230,1476932400,    0,    0
 231,1476936000,    0,    0
 232,1476939600,    0,    0
 233,1476943200,    0,    0
 234,1476946800,    0,    0
 235,1476950400,    0,    0
 236,1476954000,    0,    0
 237,1476957600,    0,    0
 238,1476961200,    0,    0
 239,1476964800,    0,    0
 240,1476968400,    0,    0
 241,1476972000,    0,    0
 242,1476975600,    0,    0
 243,1476979200,    0,    0
 244,1476982800,    0,    0
 245,1476986400,    0,    0
 246,1476990000,    0,    0
 247,1476993600,    0,    0
 248,1476997200,    0,    0
 249,1477000800,    0,    0
 250,1477004400,    0,    0
 251,1477008000,    0,    0
 252,1477011600,    0,    0
 253,1477015200,    0,    0
 254,1477018800,    0,    0
 255,1477022400,    0,    0
 256,1477026000,    0,    0
 257,1477029600,    0,    0
 258,1477033200,    0,    0
 259,1477036800,    0,    0
 260,1477040400,    0,    0
 261,1477044000,    0,    0
 262,1477047600,    0,    0
 263,1477051200,    0,    0
 264,1477054800,    0,    0
 265,1477058400,    0,    0
 266,1477062000,    0,    0
 267,1477065600,    0,    0
 268,1477069200,    0,    0
 269,1477072800,    0,    0
 270,1477076400,    0,    0
 271,1477080000,    0,    0
 272,1477083600,    0,    0
 273,1477087200,    0,    0
 274,1477090800,    0,    0
